#====================================================================#
# Cross sections computed using SIGMA
#=====================================================================================#
# lambda[micron]   Kabs[cm^2/g]   Ksca[cm^2/g]  Kext[cm^2/g]    albedo    asymmetry_parameter  linear_pol
#=====================================================================================#
   585.47976807850910        1.2473554985857207        1.6303810679647759E-004   1.2475185366925170        1.3068992724447391E-004   2.7603609073087655E-004  0.56876899488324550     
   591.31272823633617        1.2310606155267632        1.5669500691689031E-004   1.2312173105336806        1.2726835918914237E-004   2.7049036122355321E-004  0.56876899709609419     
   597.20380043501768        1.2148968456788551        1.5059866443152987E-004   1.2150474443432866        1.2394467815446170E-004   2.6505351800551095E-004  0.56876899922289892     
   603.15356362747104        1.2007216277746848        1.4474645259985417E-004   1.2008663742272856        1.2053502013743479E-004   2.5972966742466159E-004  0.56876900126448826     
   609.16260253454845        1.1883095971471280        1.3912769656976786E-004   1.1884487248436972        1.1706663793010144E-004   2.5451576677852124E-004  0.56876900322459845     
   615.23150770249799        1.1759966084186944        1.3372714125534554E-004   1.1761303355599499        1.1370095406278140E-004   2.4940412016000971E-004  0.56876900510862771     
   621.36087556100836        1.1637816032793689        1.2853630853985380E-004   1.1639101395879088        1.1043490744514268E-004   2.4439271982747341E-004  0.56876900691952903     
   627.55130848181579        1.1516635358905007        1.2354704991446956E-004   1.1517870829404149        1.0726552827720937E-004   2.3947959804143101E-004  0.56876900866014202     
   633.80341483790608        1.1396413727905508        1.1875153365525969E-004   1.1397601243242055        1.0418993533895623E-004   2.3466282530346417E-004  0.56876901033319638     
   640.11780906330728        1.1277140928016043        1.1414223249982459E-004   1.1278282350341040        1.0120533336033485E-004   2.2994051021789816E-004  0.56876901194131413     
   646.49511171346410        1.1158806869363036        1.0971191180354394E-004   1.1159903988481072        9.8309010468894154E-005   2.2531079867144403E-004  0.56876901348701758     
   652.93594952623880        1.1041401583054500        1.0545361815679823E-004   1.1042456119236068        9.5498335712737841E-005   2.2077187258494934E-004  0.56876901497273002     
   659.44095548348787        1.0924915220260403        1.0136066844562563E-004   1.0925928826944857        9.2770756657004896E-005   2.1632195001746439E-004  0.56876901640077993     
   666.01076887327861        1.0809338051298332        9.7426639337878698E-005   1.0810312317691708        9.0123797051112304E-005   2.1195928380448120E-004  0.56876901777340649     
   672.64603535271851        1.0694660464723031        9.3645357178834431E-005   1.0695596918294827        8.7555054565167812E-005   2.0768216106575803E-004  0.56876901909276101     
   679.34740701139867        1.0580872966420884        9.0010888280128964E-005   1.0581773075303684        8.5062198593354130E-005   2.0348890283438097E-004  0.56876902036091259     
   686.11554243548937        1.0467966178706427        8.6517529586506591E-005   1.0468831354002297        8.2642968122158570E-005   1.9937786284663451E-004  0.56876902157984854     
   692.95110677245452        1.0355930839425240        8.3159799705993397E-005   1.0356762437422298        8.0295169661814792E-005   1.9534742713767060E-004  0.56876902275147923     
   699.85477179642351        1.0244757801056592        7.9932430289216062E-005   1.0245557125359481        7.8016675239035875E-005   1.9139601398218895E-004  0.56876902387764183     
   706.82721597421494        1.0134438029821320        7.6830357743923997E-005   1.0135206333398750        7.5805420448859902E-005   1.8752207201284583E-004  0.56876902496010162     
   713.86912453200421        1.0024962604791343        7.3848715272335002E-005   1.0025701091944064        7.3659402564549371E-005   1.8372408057520169E-004  0.56876902600055435     
   720.98118952267498       0.99163227170010093        7.0982825218198753E-005  0.99170325452531893        7.1576678703323245E-005   1.8000054927817509E-004  0.56876902700063114     
   728.16410989382700       0.98085096685617268        6.8228191711529977E-005  0.98091919504788383        6.9555364046270296E-005   1.7635001649173035E-004  0.56876902796190010     
   735.41859155646216       0.97015148717761579        6.5580493599823753E-005  0.97021706767121640        6.7593630111284982E-005   1.7277104970271365E-004  0.56876902888586667     
   742.74534745436858       0.95953298482559901        6.3035577654085652E-005  0.95959602040325320        6.5689703076921959E-005   1.6926224416583674E-004  0.56876902977397914     
   750.14509763417482       0.94899462280389202        6.0589452039402389E-005  0.94905521225593148        6.3841862156132647E-005   1.6582222286015236E-004  0.56876903062762973     
   757.61856931612488       0.93853557487079353        5.8238280039488716E-005  0.93859381315083334        6.2048438018128874E-005   1.6244963594108259E-004  0.56876903144815594     
   765.16649696553645       0.92815502545101158        5.5978374025402364E-005  0.92821100382503730        6.0307811257055494E-005   1.5914316016156559E-004  0.56876903223684350     
   772.78962236498603       0.91785216954766813        5.3806189658847105E-005  0.91790597573732635        5.8618410906003966E-005   1.5590149768468688E-004  0.56876903299492843     
   780.48869468721307       0.90762621265421672        5.1718320321210015E-005  0.90767793097453786        5.6978712995348582E-005   1.5272337680344032E-004  0.56876903372359888     
   788.26447056873519       0.89747637066641939        4.9711491759116506E-005  0.89752608215817842        5.5387239153631011E-005   1.4960755069687540E-004  0.56876903442399551     
   796.11771418421836       0.88740186979429381        4.7782556938351940E-005  0.88744965235123163        5.3842555250042210E-005   1.4655279674396243E-004  0.56876903509721755     
   804.04919732157271       0.87849128907458596        4.5928608104604098E-005  0.87853721768269011        5.2278500193480232E-005   1.4355789828408185E-004  0.56876903574428639     
   812.05969945779634       0.87069220168424155        4.4146726364231912E-005  0.87073634841060554        5.0700451916145374E-005   1.4062168885685731E-004  0.56876903636622023     
   820.15000783559015       0.86295046369666506        4.2434002526395218E-005  0.86299289769919174        4.9170743628977330E-005   1.3774303669719334E-004  0.56876903696402425     
   828.32091754071257       0.85526547937781194        4.0787751143672009E-005  0.85530626712895585        4.7687889953836122E-005   1.3492081211999014E-004  0.56876903753863284     
   836.57323158013105       0.84763666073214128        3.9205391101495904E-005  0.84767586612324231        4.6250450989949371E-005   1.3215390814057943E-004  0.56876903809094947     
   844.90776096092623       0.84006342744293849        3.7684441562419021E-005  0.84010111188450132        4.4857030932724143E-005   1.2944123910610904E-004  0.56876903862183636     
   853.32532477000063       0.83254520681284105        3.6222518068229571E-005  0.83258142933090873        4.3506276734203932E-005   1.2678174066268582E-004  0.56876903913212828     
   861.82675025457991       0.82508143370424791        3.4817328793673835E-005  0.82511625103304176        4.2196876803823340E-005   1.2417436982472643E-004  0.56876903962262126     
   870.41287290350022       0.81767155047992246        3.3466670945760249E-005  0.81770501715086807        4.0927559748096286E-005   1.2161810330746602E-004  0.56876904009408658     
   879.08453652933042       0.81031500694352065        3.2168427303285950E-005  0.81034717537082379        3.9697093148458649E-005   1.1911193853387116E-004  0.56876904054726074     
   887.84259335128502       0.80301126028017034        3.0920562890794301E-005  0.80304218084306056        3.8504282375718866E-005   1.1665489248293785E-004  0.56876904098285419     
   896.68790407898950       0.79575977499692485        2.9721121781942202E-005  0.79578949611870686        3.7347969440286178E-005   1.1424600146231999E-004  0.56876904140155049     
   905.62133799706271       0.78856002286339888        2.8568224027161048E-005  0.78858859108742563        3.6227031876997919E-005   1.1188432053905540E-004  0.56876904180400389     
   914.64377305054086       0.78141148285210593        2.7460062700818714E-005  0.78143894291480709        3.5140381663590095E-005   1.0956892340825433E-004  0.56876904219084501     
   923.75609593117201       0.77431364107898237        2.6394901063188234E-005  0.77434003598004586        3.4086964171730376E-005   1.0729890198286978E-004  0.56876904256267991     
   932.95920216454181       0.76726599074359148        2.5371069832780734E-005  0.76729136181342394        3.3065757149694086E-005   1.0507336602562073E-004  0.56876904292009156     
   942.25399619809787       0.76026803206946292        2.4386964564746882E-005  0.76029241903402800        3.2075769735717182E-005   1.0289144293372419E-004  0.56876904326363864     
   951.64139149002165       0.75331927224414397        2.3441043131175966E-005  0.75334271328727487        3.1116041501070590E-005   1.0075227663599216E-004  0.56876904359386027     
   961.12231059900591       0.74641922535928429        2.2531823299473800E-005  0.74644175718258365        3.0185641522145437E-005   9.8655028732942020E-005  0.56876904391127237     
   970.69768527492624       0.73956741235048973        2.1657880404760118E-005  0.73958907023089437        2.9283667480373505E-005   9.6598876766459902E-005  0.56876904421637298     
   980.36845655039610       0.73276336093710881        2.0817845112849426E-005  0.73278417878222168        2.8409244789435258E-005   9.4583014173415641E-005  0.56876904450963894     
